,0
Zfp866,0.4989674
Zfp354c,0.8466279
Zfp746,0.728264
Efnb3,0.30434227
Rpgrip1,0.4630115
Abca12,0.07316813
Cyb5a,0.32382363
Tmem40,0.07332069
Cd36,0.32664466
En2,0.009694604
0610040J01Rik,0.1196536
Cftr,0.11983268
Tph1,0.05627433
Ano5,0.34021115
BC025920,0.1391977
Gm21411,0.044895485
Il23r,0.029743452
Krt10,0.15753183
Gpbp1,1.0745951
Gm11009,0.0
Ppy,0.008527532
Hydin,0.14203605
Slc5a12,0.07749155
Olfr60,0.005629643
Gm35216,0.008776505
Tbx1,0.24117613
AW822073,0.0012269116
L3mbtl3,0.7799729
Tcf12,1.1580861
Gm28047,0.08508915
Specc1,0.488774
Ctsw,0.06223812
Gm37245,0.18144272
Klf17,0.015973132
Gm44810,0.18571444
Cadps,0.17657913
Slc7a5,0.40204605
Brinp1,0.51595616
Tgfbr3,0.6723995
Prss32,0.036403585
Nr1h2,0.38794506
Slc13a1,0.027188687
Rptn,0.0
Olfr191,0.0021953206
Foxn3,0.79816985
Msx3,0.04364077
Igfbp7,0.27138263
Lilrb4a,0.02222364
Triml2,0.030317936
Adamtsl1,0.5923861
Zbtb39,0.31314796
Irx5,0.2552271
Amy2a1,0.0
Coro2a,0.1287824
Zfhx4,0.85896325
Crxos,0.015003507
Car10,0.21270788
Fmn1,0.34554562
Cdh19,0.025928808
Cbr2,0.031176398
Iqcj,0.11642736
A930011G23Rik,0.703637
Sybu,0.13709353
Obox6,0.0055009057
Eng,0.14794733
Amn,0.08277801
Mc1r,0.013312997
Myh6,0.19981891
Ncf4,0.026045814
Mgll,0.3919979
Bin2,0.028566144
Klf15,0.0898278
Zbtb42,0.07442524
Lypd5,0.006088129
Aplnr,0.107072785
Mrgprx2,0.006500958
Gm44618,0.025613267
Zfp90,0.71405035
Lpin2,0.64967185
Fgd5,0.18788226
Plvap,0.09008979
Rslcan18,0.10813489
Zfp971,0.41422805
Zbtb17,0.5751452
Ccr2,0.02143973
