,0
Cyp2f2,0.015961487
Olfr328,0.005404771
H2-Ab1,0.04044713
Gm14419,0.02627351
Aff4,1.031293
Cd209e,0.005202406
Olfr659,0.008294589
Gm6213,0.28186068
Hand2,0.12213756
Scx,0.20520769
Olr1,0.025435556
Skint6,0.07165171
Zfp804b,0.2681541
Tspan10,0.01569086
Zfp280b,0.43981555
Gm14306,0.34399042
Klk1b21,0.010034157
Dlx5,0.20759793
Dcc,0.28058174
Tshb,0.009443456
Zfp607b,0.39356333
Rfxank,0.37763226
Timd4,0.026760357
Mta3,0.94741136
Gm28653,0.023924218
Igsf6,0.104912944
AI987944,0.48692328
Gm14308,0.00094224076
Sp3,1.0747678
Vmn2r9,0.003716525
Otp,0.06372724
Max,0.5802637
Sfrp5,0.022863671
Ly86,0.16265115
Krt75,0.012345759
Mafg,0.45825896
Prdm15,0.8733863
E2f7,0.4628682
Ankrd1,0.046595745
Cadps2,0.37838542
Crx,0.0038116816
Irf8,0.06426735
Runx1,0.48177016
Msln,0.031698164
Lcn11,0.006887957
Dmrtc2,0.018128034
Zkscan4,0.13280585
Foxk2,0.77542067
Gm5771,0.023141228
Scn9a,0.0844927
Ctcf,0.90443975
Sidt1,0.18719217
Tada2b,0.24172404
Cd226,0.014346241
Mysm1,0.9802857
Gm44536,0.18478544
Cyp2t4,0.03378354
Gm14412,0.25931144
Dbp,0.22449009
Megf10,0.26315048
Dnah11,0.084197156
Clstn2,0.7111415
Gnrhr,0.01366737
Gm42468,0.013269446
Flt3,0.04303313
Dapp1,0.26425746
Zfp532,0.9921315
Olig3,0.023595834
Shisa6,0.12484872
Krt1,0.020865757
Hsd17b3,0.0298383
Dnah10,0.059535313
Zglp1,0.06355806
Zfp386,0.88755244
Arhgdib,0.15642923
Olfr344,0.023961084
Ppargc1b,0.41991618
Rfx2,0.23332214
Smarce1,0.8867639
Zfp866,0.6647704
Zfp354c,0.98881763
Zfp746,0.73167557
Efnb3,0.42998236
Rpgrip1,0.4233346
Abca12,0.09103774
Cyb5a,0.5078974
Tmem40,0.05859814
Cd36,0.14800514
En2,0.025725616
0610040J01Rik,0.15028608
Cftr,0.1246138
Tph1,0.046161037
Ano5,0.2244697
BC025920,0.12444971
Gm21411,0.024103897
Il23r,0.01201091
Krt10,0.16625036
Gpbp1,0.99776053
Gm11009,0.0
Ppy,0.004001374
Hydin,0.049526468
Slc5a12,0.05382483
Olfr60,0.03278364
Gm35216,0.03784355
Tbx1,0.13057633
AW822073,0.0009424687
L3mbtl3,0.9281922
Tcf12,1.2175211
Gm28047,0.05790486
Specc1,0.6526119
Ctsw,0.024973184
Gm37245,0.118996605
Klf17,0.0233004
Gm44810,0.22260018
Cadps,0.078143865
Slc7a5,0.21023908
Brinp1,0.6303114
Tgfbr3,0.934368
Prss32,0.010393585
Nr1h2,0.27763757
Slc13a1,0.03853544
Rptn,0.0018991224
Olfr191,0.00094220944
Foxn3,0.8523562
Msx3,0.021343993
Igfbp7,0.2865291
Lilrb4a,0.016983934
Triml2,0.012689353
Adamtsl1,0.9298939
Zbtb39,0.35887283
Irx5,0.27853358
Amy2a1,0.0
Coro2a,0.07147049
Zfhx4,1.0518786
Crxos,0.017430637
Car10,0.3887626
Fmn1,0.29884687
Cdh19,0.021894688
Cbr2,0.058051642
Iqcj,0.14783981
A930011G23Rik,0.28498793
Sybu,0.118400164
Obox6,0.0065057473
Eng,0.16961558
Amn,0.033946745
Mc1r,0.009960824
Myh6,0.032040704
Ncf4,0.01186091
Mgll,0.124549985
Bin2,0.039517384
Klf15,0.08607189
Zbtb42,0.04727373
Lypd5,0.030822093
Aplnr,0.051640484
Mrgprx2,0.005974052
Gm44618,0.031560853
Zfp90,0.7689718
Lpin2,0.7955456
Fgd5,0.2273665
Plvap,0.100630365
Rslcan18,0.12635897
Zfp971,0.54763705
Zbtb17,0.57787126
Ccr2,0.021189827
Sulf1,0.5712431
